id;price;currency;condition;Marca;Puertas;Tipo de combustible;Kilómetros;Modelo;Versión;Año;adressstate_name;adresscity_name;Motor;Transmisión
155438;6155035;ARS;used;Toyota;4;Diesel;54272;Hilux;2.8 Cd Srv 177cv 4x2 At;2019;Capital Federal;Capital Federal;2.8;Automática
142983;6840776;ARS;used;Toyota;4;Diesel;88210;Hilux;2.8 Cd Srv 177cv 4x2 At;2019;Capital Federal;Capital Federal;2.8;Automática
132437;6354028;ARS;used;Toyota;4;Diesel;22387;Hilux;2.8 Cd Srv 177cv 4x2 At;2019;Capital Federal;Capital Federal;2.8;Automática
173057;5962064;ARS;used;Toyota;5;Nafta;66810;RAV4;2.0 Tx;2018;Capital Federal;Capital Federal;2;Automática
170212;6886206;ARS;used;Toyota;5;Nafta;68000;RAV4;2.5 Vx;2018;Capital Federal;Capital Federal;2.5;Automática
175293;6946160;ARS;used;Toyota;5;Nafta;46465;RAV4;2.5 Vx;2018;Capital Federal;Capital Federal;2.5;Automática
169787;3355280;ARS;used;Toyota;5;Nafta;50000;Yaris;1.5 107cv;2017;Capital Federal;Capital Federal;1.5;Automática
175527;3434033;ARS;used;Toyota;4;Nafta;22127;Yaris;1.5 107cv Xls 4 p;2019;Capital Federal;Capital Federal;1.5;Manual
183214;3701153;ARS;used;Toyota;5;Nafta;16465;Yaris;1.5 107cv Xls 5 p;2019;Capital Federal;Capital Federal;1.5;Manual
168981;4316265;ARS;used;Toyota;4;Nafta;15820;Yaris;1.5 107cv Xls Pack 4 p;2021;Capital Federal;Capital Federal;1.5;Automática
184250;1880470;ARS;used;Volkswagen;5;Nafta;59576;Crossfox;1.6 Trendline;2012;Capital Federal;Capital Federal;1.6;Manual
178278;1514959;ARS;used;Volkswagen;5;Nafta;57852;Fox;1.6 Comfortline Pack;2010;Capital Federal;Capital Federal;1.6;Manual
171302;1920154;ARS;used;Volkswagen;3;Nafta;87519;Fox;1.6 Trendline Saf;2014;Capital Federal;Capital Federal;1.6;Manual
135963;1803582;ARS;used;Volkswagen;5;Nafta;73440;Fox;1.6 Comfortline Saf;2015;Capital Federal;Capital Federal;1.6;Manual
135903;2177439;ARS;used;Volkswagen;5;Nafta;85094;Fox;1.6 Comfortline;2016;Capital Federal;Capital Federal;1.6;Manual
182523;1523936;ARS;used;Volkswagen;5;Nafta;81807;Gol Trend;1.6 Pack I 101cv;2012;Capital Federal;Capital Federal;1.6;Manual
183637;1662471;ARS;used;Volkswagen;3;Nafta;63845;Gol Trend;1.6 Pack I 101cv 3p;2013;Capital Federal;Capital Federal;1.6;Manual
182330;1732126;ARS;used;Volkswagen;3;Nafta;85362;Gol Trend;1.6 Pack I 101cv 3p;2015;Capital Federal;Capital Federal;1.6;Manual
184265;2098200;ARS;used;Volkswagen;5;Nafta;80489;Gol Trend;1.6 Highline 101cv I-motion;2016;Capital Federal;Capital Federal;1.6;Automática
174902;1842762;ARS;used;Volkswagen;5;Nafta;82000;Gol Trend;1.6 Trendline 101cv;2016;Capital Federal;Capital Federal;1.6;Manual
180320;2326075;ARS;used;Volkswagen;5;Nafta;85484;Gol Trend;1.6 Sportline 101cv;2017;Capital Federal;Capital Federal;1.6;Manual
180543;2207198;ARS;used;Volkswagen;5;Nafta;57326;Gol Trend;1.6 Trendline 101cv;2017;Capital Federal;Capital Federal;1.6;Manual
163680;2040191;ARS;used;Volkswagen;5;Nafta;93000;Gol Trend;1.6 Serie 101cv 5p;2018;Capital Federal;Capital Federal;1.6;Manual
183630;2897451;ARS;used;Volkswagen;5;Nafta;21655;Gol Trend;1.6 Comfortline 101cv;2019;Capital Federal;Capital Federal;1.6;Manual
183633;2948704;ARS;used;Volkswagen;5;Nafta;20507;Gol Trend;1.6 Trendline 101cv;2020;Capital Federal;Capital Federal;1.6;Manual
166790;2725852;ARS;used;Volkswagen;5;Nafta;11489;Gol Trend;1.6 Trendline 101cv;2021;Capital Federal;Capital Federal;1.6;Manual
175568;2863276;ARS;used;Volkswagen;5;Nafta;12550;Gol Trend;1.6 Trendline 101cv;2021;Capital Federal;Capital Federal;1.6;Manual
171712;2863389;ARS;used;Volkswagen;5;Nafta;5556;Gol Trend;1.6 Trendline 101cv;2021;Capital Federal;Capital Federal;1.6;Manual
132600;3122740;ARS;used;Volkswagen;5;Nafta;97314;Golf;1.4 Comfortline Tsi;2017;Capital Federal;Capital Federal;1.4;Manual
132459;3834717;ARS;used;Volkswagen;5;Nafta;85960;Golf;1.4 Comfortline Tsi;2018;Capital Federal;Capital Federal;1.4;Manual
185587;6601006;ARS;used;Volkswagen;5;Nafta;28000;Golf;1.4 Highline Tsi Dsg;2020;Capital Federal;Capital Federal;1.4;Automática
162313;2061105;ARS;used;Volkswagen;4;Nafta;92000;Polo;1.6 Comfortline;2016;Capital Federal;Capital Federal;1.6;Manual
176161;2763102;ARS;used;Volkswagen;4;Nafta;48020;Polo;1.6 Comfortline Tiptronic;2018;Capital Federal;Capital Federal;1.6;Automática
184237;3097514;ARS;used;Volkswagen;5;Nafta;86851;Polo;1.6 Msi Comfortline;2018;Capital Federal;Capital Federal;1.6;Manual
168632;3091199;ARS;used;Volkswagen;5;Nafta;33745;Polo;1.6 Msi Trendline;2020;Capital Federal;Capital Federal;1.6;Manual
178619;3375828;ARS;used;Volkswagen;5;Nafta;25252;Polo;1.6 Msi Trendline;2020;Capital Federal;Capital Federal;1.6;Manual
180641;1415281;ARS;used;Volkswagen;5;Nafta;90327;Suran;1.6 Comfortline 101cv 11a;2010;Capital Federal;Capital Federal;1.6;Manual
183453;2371356;ARS;used;Volkswagen;5;Nafta;88776;Suran;1.6 Highline 101cv;2014;Capital Federal;Capital Federal;1.6;Manual
184111;2632538;ARS;used;Volkswagen;5;Nafta;52428;Suran;1.6 Highline Msi 110cv;2016;Capital Federal;Capital Federal;1.6;Manual
184310;2503860;ARS;used;Volkswagen;5;Nafta;59757;Suran;1.6 Trendline;2016;Capital Federal;Capital Federal;1.6;Manual
181046;1910758;ARS;used;Volkswagen;5;Nafta;97486;Suran Cross;1.6 Highline 101cv;2013;Capital Federal;Capital Federal;1.6;Manual
167917;1932120;ARS;used;Volkswagen;5;Nafta;68420;Suran Cross;1.6 Highline 101cv;2014;Capital Federal;Capital Federal;1.6;Manual
175232;4386963;ARS;used;Volkswagen;5;Nafta;38776;T-Cross;1.6 Trendlinde Mt;2020;Capital Federal;Capital Federal;1.6;Manual
139688;6076641;ARS;used;Volkswagen;5;Nafta;1052;T-Cross;1.6 Comfortline At;2021;Capital Federal;Capital Federal;1.6;Automática
184843;2870150;ARS;used;Volkswagen;4;Nafta;95000;Vento;2.5 Advance Plus 170cv;2014;Capital Federal;Capital Federal;2.5;Manual
174635;3047879;ARS;used;Volkswagen;4;Nafta;71000;Vento;2.0 Advance 115cv Summer Package;2015;Capital Federal;Capital Federal;2;Manual
160280;2665629;ARS;used;Volkswagen;4;Nafta;66274;Vento;2.0 Advance 115cv Summer Package;2016;Capital Federal;Capital Federal;2;Manual
135848;3771797;ARS;used;Volkswagen;4;Nafta;95631;Vento;1.4 Comfortline 150cv;2017;Capital Federal;Capital Federal;1.4;Manual
149029;3302727;ARS;used;Volkswagen;4;Nafta;90678;Vento;1.4 Comfortline 150cv At;2017;Capital Federal;Capital Federal;1.4;Automática
154937;3676584;ARS;used;Volkswagen;4;Nafta;61555;Vento;1.4 Highline 150cv;2017;Capital Federal;Capital Federal;1.4;Manual
135727;5543994;ARS;used;Volkswagen;4;Nafta;34886;Vento;1.4 Comfortline 150cv At;2019;Capital Federal;Capital Federal;1.4;Automática
132769;6037384;ARS;used;Volkswagen;4;Nafta;68657;Vento;1.4 Highline 150cv At;2019;Capital Federal;Capital Federal;1.4;Automática
179512;3038302;ARS;used;Volkswagen;4;Nafta;63000;Virtus;1.6 Comfortline At;2018;Capital Federal;Capital Federal;1.6;Automática
174270;3070504;ARS;used;Volkswagen;4;Nafta;8508;Virtus;1.6 Msi Trendline;2019;Capital Federal;Capital Federal;1.6;Manual
165959;2099035;ARS;used;Volkswagen;4;Nafta;83611;Voyage;1.6 Trenline 101cv;2017;Capital Federal;Capital Federal;1.6;Manual
155557;2022448;ARS;used;Volkswagen;4;Nafta;57860;Voyage;1.6 Trenline 101cv;2018;Capital Federal;Capital Federal;1.6;Manual
132466;3221192;ARS;used;Renault;5;Nafta;58000;Captur;2.0 Intens;2017;Capital Federal;Capital Federal;2;Manual
173148;3466064;ARS;used;Renault;5;Nafta;77519;Captur;2.0 Intens;2017;Capital Federal;Capital Federal;2;Manual
171379;3446731;ARS;used;Renault;5;Nafta;68177;Captur;2.0 Intens;2017;Capital Federal;Capital Federal;2;Manual
159066;3339771;ARS;used;Renault;5;Nafta;39019;Captur;2.0 Zen;2017;Capital Federal;Capital Federal;2;Manual
157687;3695296;ARS;used;Renault;5;Nafta;64438;Captur;2.0 Intens;2018;Capital Federal;Capital Federal;2;Manual
157501;3369703;ARS;used;Renault;5;Nafta;60811;Captur;1.6 Life;2019;Capital Federal;Capital Federal;1.6;Manual
182830;4117348;ARS;used;Renault;5;Nafta;24685;Captur;2.0 Zen;2019;Capital Federal;Capital Federal;2;Manual
171805;1375800;ARS;used;Renault;5;Nafta;93869;Clio;1.2 Mío Expression Pack Ii Ab;2013;Capital Federal;Capital Federal;1.2;Manual
183319;1691111;ARS;used;Renault;3;Nafta;62452;Clio;1.2 Mio Confort Abs Abcp;2015;Capital Federal;Capital Federal;1.2;Manual
185732;2602977;ARS;used;Renault;5;Nafta;;Duster;1.6 Ph2 4x2 Dynamique 110cv;2016;Capital Federal;Capital Federal;1.6;Manual
168242;2724213;ARS;used;Renault;5;Nafta;68000;Duster;1.6 Ph2 4x2 Privilege 110cv;2016;Capital Federal;Capital Federal;1.6;Manual
180362;3079348;ARS;used;Renault;5;Nafta;69089;Duster;1.6 Ph2 4x2 Privilege;2017;Capital Federal;Capital Federal;1.6;Manual
170262;3298974;ARS;used;Renault;5;Nafta;55322;Duster;1.6 Ph2 4x2 Privilege;2019;Capital Federal;Capital Federal;1.6;Manual
178267;4045975;ARS;used;Renault;5;Nafta;50361;Duster;1.6 Ph2 4x2 Privilege;2020;Capital Federal;Capital Federal;1.6;Manual
181374;2374478;ARS;used;Renault;5;Nafta;15148;Kwid;1.0 Sce 66cv Iconic;2018;Capital Federal;Capital Federal;1;Manual
161426;2089282;ARS;used;Renault;5;Nafta;59395;Kwid;1.0 Sce 66cv Intense;2018;Capital Federal;Capital Federal;1;Manual
172108;2050412;ARS;used;Renault;5;Nafta;35500;Kwid;1.0 Sce 66cv Intense;2018;Capital Federal;Capital Federal;1;Manual
139709;1930036;ARS;used;Renault;5;Nafta;69220;Kwid;1.0 Sce 66cv Life;2018;Capital Federal;Capital Federal;1;Manual
182753;2068655;ARS;used;Renault;5;Nafta;16817;Kwid;1.0 Sce 66cv Zen;2018;Capital Federal;Capital Federal;1;Manual
160715;2139495;ARS;used;Renault;5;Nafta;65389;Kwid;1.0 Sce 66cv Intense;2019;Capital Federal;Capital Federal;1;Manual
155104;2090155;ARS;used;Renault;5;Nafta;16742;Kwid;1.0 Sce 66cv Zen;2019;Capital Federal;Capital Federal;1;Manual
155451;2050517;ARS;used;Renault;5;Nafta;33456;Kwid;1.0 Sce 66cv Zen;2019;Capital Federal;Capital Federal;1;Manual
169710;2160334;ARS;used;Renault;5;Nafta;19057;Kwid;1.0 Sce 66cv Zen;2020;Capital Federal;Capital Federal;1;Manual
169295;2298206;ARS;used;Renault;5;Nafta;6700;Kwid;1.0 Sce 66cv Zen;2020;Capital Federal;Capital Federal;1;Manual
180351;2078555;ARS;used;Renault;5;Nafta;82295;Sandero;1.6 Privilege Pack 105cv L/15;2015;Capital Federal;Capital Federal;1.6;Manual
169721;1891062;ARS;used;Renault;5;Nafta;76362;Sandero;1.6 Authentique 90cv;2017;Capital Federal;Capital Federal;0;Manual
181996;1959642;ARS;used;Renault;5;Nafta;77812;Sandero;1.6 Authentique 90cv;2017;Capital Federal;Capital Federal;0;Manual
167914;1979412;ARS;used;Renault;5;Nafta;92364;Sandero;1.6 Expression 90cv;2017;Capital Federal;Capital Federal;1.6;Manual
168924;2378174;ARS;used;Renault;5;Nafta;54793;Sandero;2.0 Rs 145cv;2017;Capital Federal;Capital Federal;2;Manual
184955;2711701;ARS;used;Renault;5;Nafta;43762;Sandero;2.0 Rs 145cv;2017;Capital Federal;Capital Federal;2;Manual
163274;2050726;ARS;used;Renault;5;Nafta;34180;Sandero;1.6 Expression Pack 90cv;2018;Capital Federal;Capital Federal;1.6;Manual
181795;2642643;ARS;used;Renault;5;Nafta;84748;Sandero;2.0 Rs 145cv;2018;Capital Federal;Capital Federal;2;Manual
166908;2477038;ARS;used;Renault;5;Nafta;32468;Sandero;2.0 Rs 145cv;2018;Capital Federal;Capital Federal;2;Manual
173159;2336553;ARS;used;Renault;5;Nafta;63765;Sandero;1.6 Expression Pack 90cv;2019;Capital Federal;Capital Federal;1.6;Manual
182994;2266138;ARS;used;Renault;5;Nafta;92428;Sandero Stepway;1.6 Privilege Nav 105cv;2015;Capital Federal;Capital Federal;1.6;Manual
163742;2307846;ARS;used;Renault;5;Nafta;41500;Sandero Stepway;1.6 Privilege 105cv;2016;Capital Federal;Capital Federal;1.6;Manual
185254;2414917;ARS;used;Renault;5;Nafta;28792;Sandero Stepway;1.6 Rip Curl 105cv;2016;Capital Federal;Capital Federal;1.6;Manual
183389;2572999;ARS;used;Renault;5;Nafta;25088;Sandero Stepway;1.6 Dynamique 105cv;2017;Capital Federal;Capital Federal;1.6;Manual
165707;2349284;ARS;used;Renault;5;Nafta;96457;Sandero Stepway;1.6 Privilege 105cv;2018;Capital Federal;Capital Federal;1.6;Manual
167300;1138161;ARS;used;Chery;5;Nafta;87265;QQ;1.1 Confort;2013;Capital Federal;Capital Federal;1.1;Manual
157188;1494029;ARS;used;Chery;5;Nafta;80735;QQ;1.0 Confort Security;2016;Capital Federal;Capital Federal;1;Manual
143329;1515392;ARS;used;Chery;5;Nafta;86366;QQ;1.0 Light Security;2017;Capital Federal;Capital Federal;1;Manual
168906;1879961;ARS;used;Chery;5;Nafta;98373;Tiggo;2.0 F2 Confort 4x2 138cv;2013;Capital Federal;Capital Federal;2;Manual
185488;2771227;ARS;used;Chery;5;Nafta;50411;Tiggo 3;1.6 3 Confort;2017;Capital Federal;Capital Federal;1.6;Manual
178105;3562096;ARS;used;Chery;5;Nafta;76000;Tiggo 5;2.0 Luxury At;2017;Capital Federal;Capital Federal;2;Automática
181962;1336163;ARS;used;Chevrolet;5;Nafta;83286;Agile;1.4 Ltz;2011;Capital Federal;Capital Federal;0;Manual
169718;1723047;ARS;used;Chevrolet;5;Nafta;72177;Agile;1.4 Ls;2016;Capital Federal;Capital Federal;1.4;Manual
184120;1385398;ARS;used;Chevrolet;5;Nafta;40143;Celta;1.4 Advantage Pack;2014;Capital Federal;Capital Federal;1.4;Manual
185204;1563759;ARS;used;Chevrolet;4;Nafta;32891;Classic;1.4 Ls Abs Airbag;2016;Capital Federal;Capital Federal;1.4;Manual
169907;1942086;ARS;used;Chevrolet;4;Nafta;98000;Cruze;1.8 Ltz Mt 141cv;2013;Capital Federal;Capital Federal;1.8;Manual
182053;3450671;ARS;used;Chevrolet;5;Nafta;62869;Cruze;1.8 Ltz At;2016;Capital Federal;Capital Federal;1.8;Automática
138195;2940722;ARS;used;Chevrolet;4;Nafta;69863;Cruze II;1.4 Sedan Lt;2016;Capital Federal;Capital Federal;1.4;Manual
162933;3681829;ARS;used;Chevrolet;5;Nafta;68374;Cruze II;1.4 Ltz At 153cv;2017;Capital Federal;Capital Federal;1.4;Automática
182668;3672032;ARS;used;Chevrolet;5;Nafta;68178;Cruze II;1.4 Ltz At 153cv;2017;Capital Federal;Capital Federal;1.4;Automática
179511;3483888;ARS;used;Chevrolet;5;Nafta;94533;Cruze II;1.4 Ltz Plus 153cv;2017;Capital Federal;Capital Federal;1.4;Automática
183552;3652388;ARS;used;Chevrolet;4;Nafta;58488;Cruze II;1.4 Sedan At Ltz;2017;Capital Federal;Capital Federal;1.4;Automática
170538;2991663;ARS;used;Chevrolet;4;Nafta;87302;Cruze II;1.4 Sedan Lt;2017;Capital Federal;Capital Federal;1.4;Manual
177757;3285754;ARS;used;Chevrolet;4;Nafta;87642;Cruze II;1.4 Sedan Lt;2017;Capital Federal;Capital Federal;1.4;Manual
176425;3988769;ARS;used;Chevrolet;5;Nafta;51131;Cruze II;1.4 Ltz 153cv;2018;Capital Federal;Capital Federal;1.4;Manual
179110;3838802;ARS;used;Chevrolet;4;Nafta;44191;Cruze II;1.4 Sedan Ltz;2018;Capital Federal;Capital Federal;1.4;Manual
164121;3577903;ARS;used;Chevrolet;4;Nafta;89516;Cruze II;1.4 Sedan Ltz Plus;2018;Capital Federal;Capital Federal;1.4;Automática
184158;4255912;ARS;used;Chevrolet;4;Nafta;61000;Cruze II;1.4 Sedan Ltz Plus;2018;Capital Federal;Capital Federal;1.4;Automática
159812;1713383;ARS;used;Chevrolet;5;Nafta;98077;Onix;1.4 Lt Mt 98cv;2014;Capital Federal;Capital Federal;1.4;Manual
167824;1910179;ARS;used;Chevrolet;5;Nafta;61554;Onix;1.4 Ltz Mt 98cv;2014;Capital Federal;Capital Federal;1.4;Manual
182334;2284523;ARS;used;Chevrolet;5;Nafta;94676;Onix;1.4 Joy Ls + 98cv;2017;Capital Federal;Capital Federal;1.4;Manual
174171;2040321;ARS;used;Chevrolet;5;Nafta;50577;Onix;1.4 Joy Ls + 98cv;2017;Capital Federal;Capital Federal;1.4;Manual
169804;1892226;ARS;used;Chevrolet;5;Nafta;65233;Onix;1.4 Joy Ls 98cv;2017;Capital Federal;Capital Federal;1.4;Manual
184123;2296176;ARS;used;Chevrolet;5;Nafta;;Onix;1.4 Lt 98cv;2017;Capital Federal;Capital Federal;1.4;Manual
174950;2455594;ARS;used;Chevrolet;5;Nafta;83063;Onix;1.4 Ltz 98cv;2017;Capital Federal;Capital Federal;1.4;Manual
182326;2798542;ARS;used;Chevrolet;5;Nafta;66880;Onix;1.4 Ltz 98cv;2017;Capital Federal;Capital Federal;1.4;Manual
170997;2593161;ARS;used;Chevrolet;5;Nafta;62276;Onix;1.4 Ltz 98cv;2017;Capital Federal;Capital Federal;1.4;Manual
170200;2021552;ARS;used;Chevrolet;5;Nafta;68716;Onix;1.4 Joy Ls + 98cv;2018;Capital Federal;Capital Federal;1.4;Manual
171687;2437009;ARS;used;Chevrolet;5;Nafta;71778;Onix;1.4 Ltz 98cv;2018;Capital Federal;Capital Federal;1.4;Manual
166107;2536133;ARS;used;Chevrolet;5;Nafta;29802;Onix;1.4 Ltz 98cv;2018;Capital Federal;Capital Federal;1.4;Manual
174619;2325960;ARS;used;Chevrolet;5;Nafta;33000;Onix;1.4 Joy Ls 98cv;2019;Capital Federal;Capital Federal;1.4;Manual
185162;2276338;ARS;used;Chevrolet;5;Nafta;56432;Onix;1.4 Joy Ls 98cv;2019;Capital Federal;Capital Federal;1.4;Manual
184182;3335481;ARS;used;Chevrolet;5;Nafta;18128;Onix;1.2 Lt;2020;Capital Federal;Capital Federal;1.2;Manual
180850;2267961;ARS;used;Chevrolet;4;Nafta;64751;Prisma;1.4 Lt 98cv;2018;Capital Federal;Capital Federal;1.4;Manual
179495;2129431;ARS;used;Chevrolet;4;Nafta;40020;Prisma;1.4 Joy Ls + 98cv;2019;Capital Federal;Capital Federal;1.4;Manual
184187;2454548;ARS;used;Chevrolet;5;Nafta;71311;Spin;1.8 Lt 5as 105cv;2016;Capital Federal;Capital Federal;1.8;Manual
168901;3963187;ARS;used;Chevrolet;5;Nafta;61500;Spin;1.8 Activ7 Ltz 5as At 105cv;2020;Capital Federal;Capital Federal;1.8;Automática
168615;2754769;ARS;used;Chevrolet;5;Nafta;96285;Tracker;1.8 Ltz+ Awd At 140cv;2014;Capital Federal;Capital Federal;1.8;Automática
172042;2909753;ARS;used;Chevrolet;5;Nafta;84209;Tracker;1.8 Ltz Fwd Mt 140cv;2014;Capital Federal;Capital Federal;1.8;Manual
185178;3196628;ARS;used;Chevrolet;5;Nafta;;Tracker;1.8 Ltz+ Awd At 140cv;2015;Capital Federal;Capital Federal;1.8;Automática
171017;2922630;ARS;used;Chevrolet;5;Nafta;93884;Tracker;1.8 Ltz+ Awd At 140cv;2015;Capital Federal;Capital Federal;1.8;Automática
171290;2685334;ARS;used;Chevrolet;5;Nafta;76186;Tracker;1.8 Ltz Fwd Mt 140cv;2015;Capital Federal;Capital Federal;1.8;Manual
161449;2942233;ARS;used;Chevrolet;5;Nafta;92061;Tracker;1.8 Ltz+ 140cv;2016;Capital Federal;Capital Federal;1.8;Automática
165991;3061869;ARS;used;Chevrolet;5;Nafta;94000;Tracker;1.8 Ltz+ Awd At 140cv;2016;Capital Federal;Capital Federal;1.8;Automática
183086;3225447;ARS;used;Chevrolet;5;Nafta;86809;Tracker;1.8 Ltz Fwd Mt 140cv;2016;Capital Federal;Capital Federal;1.8;Manual
185464;3701508;ARS;used;Chevrolet;5;Nafta;65102;Tracker;1.8 Ltz;2017;Capital Federal;Capital Federal;1.8;Manual
180142;3770894;ARS;used;Chevrolet;5;Nafta;43338;Tracker;1.8 Ltz;2017;Capital Federal;Capital Federal;1.8;Manual
183445;3798904;ARS;used;Chevrolet;5;Nafta;77642;Tracker;1.8 Ltz;2017;Capital Federal;Capital Federal;1.8;Manual
177371;3909651;ARS;used;Chevrolet;5;Nafta;77751;Tracker;1.8 Ltz+ 140cv;2017;Capital Federal;Capital Federal;1.8;Automática
172426;3595196;ARS;used;Ds;3;Nafta;34000;DS3;1.2 Puretech 110 So Chic;2018;Capital Federal;Capital Federal;1.6;Manual
156155;3734177;ARS;used;Hyundai;5;Nafta;65019;Creta;1.6 Gl Automática;2017;Capital Federal;Capital Federal;1.6;Automática
170231;2992128;ARS;used;Renault;4;Nafta;89875;Duster Oroch;1.6 Outsider;2017;Capital Federal;Capital Federal;1.6;Manual
168982;6499563;ARS;used;Audi;4;Nafta;85749;A3;2.0 Tfsi Sedan 190cv;2018;Capital Federal;Capital Federal;2;Automática
184941;2484250;ARS;used;Volkswagen;3;Nafta;30486;Up;1.0 High Up! 75cv 3 p;2015;Capital Federal;Capital Federal;1;Manual
147303;2197278;ARS;used;Volkswagen;3;Nafta;71000;Up;1.0 Move Up! 75cv 3 p;2015;Capital Federal;Capital Federal;1;Manual
169416;1932025;ARS;used;Volkswagen;5;Nafta;57611;Up;1.0 White Up 75cv;2015;Capital Federal;Capital Federal;1;Manual
184108;2345703;ARS;used;Volkswagen;3;Nafta;;Up;1.0 High Up!;2017;Capital Federal;Capital Federal;1;Manual
183165;2335791;ARS;used;Volkswagen;5;Nafta;;Up;1.0 High Up! 75cv 5 p;2017;Capital Federal;Capital Federal;1;Manual
165233;1852661;ARS;used;Volkswagen;5;Nafta;81361;Up;1.0 Move;2017;Capital Federal;Capital Federal;1;Manual
163341;2111852;ARS;used;Volkswagen;3;Nafta;18333;Up;1.0 Move Up! 75cv;2017;Capital Federal;Capital Federal;1;Manual
135851;2305889;ARS;used;Volkswagen;3;Nafta;45090;Up;1.0 Take Up! Aa 75cv;2017;Capital Federal;Capital Federal;1;Manual
180028;2853829;ARS;used;Volkswagen;5;Nafta;60895;Up;1.0 High Up! 75cv 5 p;2018;Capital Federal;Capital Federal;0;Manual
143016;2338777;ARS;used;Volkswagen;5;Nafta;94773;Up;1.0 Pepper 101cv;2018;Capital Federal;Capital Federal;1;Manual
135703;2170601;ARS;used;Volkswagen;5;Nafta;73678;Up;1.0 Take;2020;Capital Federal;Capital Federal;1;Manual
163677;3516204;ARS;used;Audi;5;Nafta;59000;A3;1.4 Tfsi Stronic Sportback  L/13;2013;Capital Federal;Capital Federal;0;Automática
146051;3160878;ARS;used;Chevrolet;5;Nafta;55286;Tracker;1.8 Ltz L/17;2017;Capital Federal;Capital Federal;0;Manual
184315;1375668;ARS;used;Peugeot;5;Nafta;93310;207;1.4 Allure;2013;Capital Federal;Capital Federal;0;Manual
180703;2167480;ARS;used;Renault;5;Nafta;93756;Mégane Iii;2.0 Privilege Ph2;2013;Capital Federal;Capital Federal;2;Manual
166347;3969351;ARS;used;Toyota;5;Nafta;65301;Yaris;1.5 107cv S CVT;2018;Capital Federal;Capital Federal;0;Automática
177314;4140415;ARS;used;Toyota;4;Diesel;88300;Hilux;3.0 Cd SR 4x2 L/12;2013;Capital Federal;Capital Federal;0;Manual
173155;4651458;ARS;used;Volkswagen;4;Nafta;67413;Vento;1.4 Highline 150cv At L/18;2018;Capital Federal;Capital Federal;0;Automática
179515;1969599;ARS;used;Volkswagen;5;Nafta;90478;Suran;1.6 Comfortline;2015;Capital Federal;Capital Federal;0;Manual
179106;2968980;ARS;used;Volkswagen;5;Nafta;44000;Suran;1.6 Highline 16v ;2018;Capital Federal;Capital Federal;0;Manual
168548;2430292;ARS;used;Volkswagen;4;Nafta;76895;Vento;2.0 Advance 115cv L/15;2016;Capital Federal;Capital Federal;0;Manual
162338;4583728;ARS;used;Volkswagen;4;Nafta;67625;Vento;2.0 Tsi Gli DSG 211cv;2017;Capital Federal;Capital Federal;0;Automática
162935;1912037;ARS;used;Volkswagen;3;Nafta;83000;Fox;1.6 Highline;2014;Capital Federal;Capital Federal;0;Manual
166867;6121080;ARS;used;Volkswagen;4;Diesel;90287;Amarok;2.0 Cd Highline AT 180cv 4x2;2018;Capital Federal;Capital Federal;0;Automática
163753;6298588;ARS;used;Volkswagen;4;Diesel;62846;Amarok;2.0 Cd Highline AT 180cv 4x2;2018;Capital Federal;Capital Federal;0;Automática
179309;6702083;ARS;used;Volkswagen;4;Diesel;24827;Amarok;2.0 Cd Highline AT 180cv 4x2;2019;Capital Federal;Capital Federal;0;Automática
182983;3346139;ARS;used;Volkswagen;5;Nafta;85871;Up;1.0 High up! I-motion 5 p;2018;Capital Federal;Capital Federal;0;Automática
177990;2920193;ARS;used;Nissan;4;Nafta;66675;Versa;1.6 Sense At;2018;Capital Federal;Capital Federal;0;Automática
179490;2987154;ARS;used;Nissan;4;Nafta;67000;Versa;1.6 Sense AT;2019;Capital Federal;Capital Federal;0;Automática
179486;2987589;ARS;used;Nissan;4;Nafta;41501;Versa;1.6 Sense AT;2019;Capital Federal;Capital Federal;0;Automática
140096;3783124;ARS;used;Chevrolet;4;Nafta;1106;Onix +;1.0T LTZ Sedán AT;2021;Capital Federal;Capital Federal;0;Automática
164803;2821124;ARS;used;Renault;5;Nafta;7833;Kwid;1.0 Sce 66cv Outsider;2021;Capital Federal;Capital Federal;0;Automática
171680;5823917;ARS;used;Volkswagen;4;Nafta;90467;Amarok;2.0 Cd Highline AT 180cv 4x2;2017;Capital Federal;Capital Federal;0;Automática
170960;3456604;ARS;used;Chevrolet;5;Nafta;1345;Onix;1.2 Lt Tech;2022;Capital Federal;Capital Federal;0;Manual
170620;2989111;ARS;used;Audi;3;Nafta;82154;A1;1.4 Ambition Tfsi 122cv;2012;Bs.As. G.B.A. Norte;Pilar;1.4;Manual
168185;4553443;ARS;used;Audi;4;Nafta;43386;A3;1.4 Sedan Tfsi Stronic 122cv;2016;Bs.As. G.B.A. Norte;Pilar;1.4;Automática
164107;4237063;ARS;used;Audi;2;Nafta;98306;A5;2.0 Tfsi Stronic Quattro 211cv;2012;Bs.As. G.B.A. Norte;Pilar;2;Automática
179542;3019811;ARS;used;Alfa Romeo;3;Nafta;77000;Mito;1.4 Tbi Quadrifoglio Verde;2015;Bs.As. G.B.A. Norte;Pilar;1.4;Manual
179104;2959161;ARS;used;Dodge;5;Nafta;72293;Journey;2.4 Se 170cv Atx;2013;Bs.As. G.B.A. Norte;Pilar;2.4;Automática
